,households,latitude,longitude,median_house_value,median_income,ocean_proximity,population,total_bedrooms,total_rooms,House_Age
16462,762,38.11,-121.27,103000,2.4482,1,2106,794.0,3163,1
16463,568,38.11,-121.28,136800,3.8825,1,1559,588.0,2974,0
16464,375,38.11,-121.27,120100,3.8672,1,1178,384.0,2039,1
16465,606,38.1,-121.28,133100,2.5556,1,1441,586.0,2432,1
16466,281,38.1,-121.29,163300,3.775,1,785,297.0,1551,1
16467,654,38.13,-121.27,70700,1.9238,1,1862,634.0,2614,1
16468,471,38.12,-121.27,87800,2.5587,1,1455,504.0,2232,1
16469,397,38.13,-121.26,68800,2.2188,1,1226,411.0,1419,1
16470,428,38.12,-121.26,73800,1.8575,1,1182,459.0,1818,1
16471,235,38.13,-121.25,91100,3.2993,1,789,270.0,1305,1
16472,316,38.11,-121.26,150900,4.2448,1,933,366.0,2058,0
16473,633,38.11,-121.26,115100,3.1284,1,1611,642.0,2770,0
16474,261,38.14,-121.25,133300,2.3,1,464,242.0,1174,1
16475,654,38.14,-121.26,116800,3.5333,1,1823,665.0,3371,0
16476,618,38.13,-121.27,82900,1.75,1,2016,685.0,2607,1
16477,648,38.13,-121.26,83100,2.0875,1,2053,675.0,2549,1
16478,457,38.22,-121.24,113000,3.3929,1,1365,487.0,2593,1
16479,732,38.16,-121.22,151200,3.475,1,2038,776.0,4411,1
16480,225,38.17,-121.28,244200,4.0924,1,744,236.0,1337,1
16481,444,38.21,-121.32,146700,3.6398,1,1455,467.0,2643,1
16482,316,38.16,-121.16,122500,2.4906,1,999,366.0,1953,1
16483,479,38.16,-121.14,113900,3.5774,1,1371,497.0,2591,1
16484,104,38.25,-121.06,200000,3.6528,1,301,102.0,651,1
16485,699,38.21,-121.15,174200,4.0365,1,2164,700.0,4176,1
16486,511,38.14,-121.05,166300,2.9875,1,1544,561.0,3326,1
16487,141,38.19,-121.09,105000,2.4545,1,358,140.0,762,1
16488,444,38.13,-121.19,165200,3.7687,1,1085,435.0,2400,1
16489,332,38.07,-121.18,161100,4.8125,1,1073,377.0,2333,1
16490,258,38.0,-120.97,176900,4.7069,1,873,288.0,1683,1
16491,453,37.93,-121.05,156500,3.275,1,1649,480.0,2474,1
16492,178,38.04,-121.11,187500,2.9241,1,471,188.0,1083,1
16493,359,38.03,-121.09,152200,4.517,1,1021,342.0,2064,1
16494,141,38.0,-121.12,158900,3.4265,1,505,159.0,683,1
16495,459,37.8,-120.99,113400,2.9083,1,1198,513.0,2564,1
16496,766,37.8,-121.0,141300,3.6107,1,2248,744.0,4030,1
16497,481,37.79,-120.98,110900,2.7857,1,1227,491.0,2458,1
16498,403,37.84,-120.97,141900,2.883,1,1231,430.0,2368,1
16499,404,37.77,-120.96,157600,3.8534,1,1156,416.0,2262,1
16500,473,37.78,-121.04,200000,2.5643,1,1466,528.0,2916,1
16501,324,37.86,-121.06,169400,2.683,1,1258,328.0,1713,1
16502,159,37.74,-121.13,97100,2.4598,1,523,144.0,677,1
16503,98,37.74,-121.13,90900,3.4643,1,244,104.0,409,1
16504,210,37.73,-121.12,102200,2.3924,1,573,227.0,1107,1
16505,441,37.74,-121.13,134600,3.6016,1,1175,475.0,2376,1
16506,235,37.73,-121.13,125900,3.3158,1,667,220.0,1126,1
16507,529,37.74,-121.11,182700,4.4213,1,1605,599.0,3886,1
16508,340,37.8,-121.1,149000,3.3578,1,958,331.0,1853,1
16509,397,37.76,-121.11,192100,4.1833,1,1252,411.0,2606,1
16510,915,37.73,-121.16,139000,3.4426,1,3006,941.0,4956,0
16511,391,37.76,-121.25,182400,3.4009,1,1292,417.0,2430,1
16512,368,37.72,-121.22,165600,2.6368,1,1310,387.0,2123,1
16513,530,37.81,-121.22,126100,3.6378,1,1802,542.0,2879,1
16514,554,37.8,-121.22,94400,2.1186,1,1719,576.0,2608,1
16515,211,37.8,-121.22,91900,2.125,1,521,222.0,1038,1
16516,506,37.81,-121.21,124300,2.995,1,1531,498.0,2404,1
16517,170,37.8,-121.21,94200,2.7443,1,460,186.0,699,1
16518,73,37.8,-121.21,120800,2.1786,1,160,72.0,300,1
16519,70,37.8,-121.21,101800,1.4853,1,167,84.0,370,1
16520,198,37.79,-121.21,96900,1.6724,1,446,185.0,811,1
16521,389,37.8,-121.21,99200,2.6053,1,971,429.0,1862,1
16522,301,37.81,-121.21,172100,5.193,1,999,298.0,1883,0
16523,567,37.8,-121.2,135300,3.7546,1,1512,576.0,3264,1
16524,313,37.8,-121.2,130800,3.5625,1,927,344.0,1698,1
16525,149,37.79,-121.2,101500,2.4798,1,502,160.0,866,1
16526,54,37.8,-121.2,101800,4.0972,1,171,61.0,311,1
16527,652,37.81,-121.21,163900,5.0369,1,2173,640.0,3667,1
16528,239,37.88,-121.17,111800,3.5365,1,3082,256.0,1283,1
16529,398,37.82,-121.17,197600,3.8472,1,1316,406.0,2506,1
16530,562,37.83,-121.2,161400,4.4423,1,1912,580.0,3415,1
16531,72,37.81,-121.2,212500,7.3718,1,193,74.0,395,1
16532,782,37.81,-121.19,175000,2.7321,1,1959,857.0,4019,0
16533,297,37.79,-121.18,112500,1.9464,1,509,286.0,1326,1
16534,29,37.78,-121.2,106300,3.375,1,79,29.0,58,0
16535,49,37.78,-121.23,158300,4.8229,1,149,49.0,273,1
16536,805,37.79,-121.24,195000,4.075,1,2553,867.0,5151,0
16537,362,37.79,-121.27,173900,2.7083,1,1013,390.0,1853,1
16538,77,37.8,-121.22,74100,1.6111,1,247,89.0,335,1
16539,212,37.79,-121.22,105000,1.7228,1,712,221.0,1052,1
16540,457,37.79,-121.22,101900,2.5025,1,1320,451.0,2152,1
16541,372,37.79,-121.23,117900,4.0815,1,1130,373.0,1922,1
16542,443,37.79,-121.22,169400,4.4766,1,1549,477.0,3107,0
16543,389,37.79,-121.23,116800,2.7734,1,1198,424.0,1985,1
16544,533,37.8,-121.23,130800,2.2254,1,1155,665.0,2451,1
16545,787,37.81,-121.24,161000,3.5595,1,2319,800.0,3883,0
16546,557,37.81,-121.23,137100,4.2431,1,1886,537.0,2906,1
16547,327,37.81,-121.22,121500,4.0125,1,1191,352.0,1811,1
16548,937,37.82,-121.22,141500,3.1964,1,2740,949.0,4452,1
16549,345,37.81,-121.23,149300,5.5591,1,1236,342.0,2085,1
16550,239,37.82,-121.23,138500,4.6821,1,867,235.0,1289,0
16551,309,37.82,-121.23,155300,4.9271,1,1030,325.0,1847,1
16552,225,37.84,-121.23,155700,4.0208,1,713,241.0,1347,1
16553,945,37.82,-121.24,157900,5.1047,1,3378,959.0,6169,0
16554,192,37.85,-121.3,120000,2.2391,1,604,206.0,1034,1
16555,47,37.81,-121.31,179200,3.1429,1,130,53.0,284,1
16556,24,37.8,-121.29,475000,3.7292,1,69,26.0,110,0
16557,216,37.82,-121.27,127500,2.6458,1,830,238.0,1170,1
16558,144,37.83,-121.28,86300,2.5156,1,443,151.0,696,1
16559,1673,37.82,-121.28,119400,3.65,1,5935,1774.0,9205,0
16560,452,37.77,-121.37,222800,4.1298,1,1290,474.0,2610,1
16561,474,37.74,-121.4,322400,4.15,1,1236,477.0,2706,1
16562,166,37.78,-121.43,163500,2.6181,1,585,174.0,807,1
16563,390,37.77,-121.48,274200,5.0176,1,1264,373.0,2364,1
16564,286,37.75,-121.52,327300,4.3229,1,825,272.0,1544,1
16565,330,37.73,-121.46,222900,5.1629,1,862,373.0,2039,1
16566,219,37.72,-121.45,240200,5.75,1,766,321.0,2239,0
16567,156,37.7,-121.44,215100,6.0389,1,591,196.0,1365,0
16568,1271,37.71,-121.42,170700,4.3696,1,4189,1433.0,8297,0
16569,1009,37.76,-121.42,162100,4.1855,1,2964,1051.0,5501,1
16570,390,37.75,-121.42,121400,3.5242,1,1061,368.0,1999,1
16571,138,37.74,-121.42,133500,4.8021,1,340,144.0,818,1
16572,134,37.74,-121.42,152500,2.825,1,320,147.0,773,1
16573,152,37.74,-121.42,153200,3.15,1,313,132.0,796,1
16574,233,37.75,-121.42,128700,4.3687,1,683,266.0,1329,1
16575,294,37.75,-121.43,132000,3.1333,1,754,268.0,1280,1
16576,303,37.75,-121.43,127300,2.75,1,855,325.0,1717,1
16577,279,37.75,-121.43,117600,3.3611,1,699,278.0,1207,1
16578,179,37.74,-121.43,119800,3.0865,1,426,170.0,876,1
16579,176,37.74,-121.43,110400,3.5789,1,427,196.0,859,1
16580,388,37.75,-121.43,125000,2.1424,1,1065,451.0,1912,1
16581,464,37.76,-121.43,147600,3.6312,1,1358,508.0,2125,0
16582,1146,37.76,-121.44,194800,5.0443,1,3670,1285.0,7264,0
16583,635,37.75,-121.45,164800,4.6173,1,2360,677.0,3846,1
16584,381,37.74,-121.44,141700,3.5096,1,970,363.0,1875,1
16585,166,37.75,-121.44,151300,4.2768,1,417,159.0,918,1
16586,445,37.75,-121.44,170600,3.4821,1,1199,458.0,2229,1
16587,355,37.74,-121.42,103100,1.1957,1,915,367.0,1393,1
16588,228,37.74,-121.43,108300,1.6937,1,589,247.0,966,1
16589,264,37.74,-121.43,111500,1.725,1,623,258.0,994,1
16590,106,37.74,-121.44,112500,3.1319,1,370,116.0,456,1
16591,1068,37.73,-121.44,208100,5.3321,1,3907,1314.0,8363,0
16592,388,37.73,-121.43,134700,2.9955,1,1312,391.0,1718,1
16593,271,37.73,-121.42,196700,5.9934,1,883,393.0,2682,0
16594,358,37.72,-121.29,63000,1.9792,1,4402,404.0,1630,1
16595,255,37.67,-121.32,250000,4.3015,1,781,271.0,1494,1
16596,287,37.58,-121.47,294000,4.6625,1,887,292.0,1594,1
16597,796,35.69,-120.9,248700,3.8158,0,2105,909.0,5020,1
16598,756,35.76,-120.93,154300,3.23,0,1825,1698.0,8997,1
16599,421,35.76,-120.7,90600,2.2165,0,1130,425.0,1914,1
16600,796,35.65,-120.69,144900,1.6303,0,2352,889.0,3487,1
16601,481,35.64,-120.69,114000,2.0076,0,1301,546.0,2564,1
16602,608,35.62,-120.69,140000,2.4567,0,1456,652.0,3044,1
16603,653,35.62,-120.69,161700,2.9167,0,1550,713.0,3451,1
16604,567,35.63,-120.72,195200,3.3472,0,1476,644.0,3476,1
16605,381,35.63,-120.67,256700,4.2841,0,1085,410.0,2690,0
16606,2157,35.62,-120.67,168100,3.8661,0,6085,2441.0,12779,0
16607,1130,35.59,-120.63,113500,2.6528,0,3026,1184.0,5782,0
16608,619,35.65,-120.64,158200,2.9926,0,2356,673.0,3466,0
16609,691,35.74,-120.47,162700,3.7303,0,2065,785.0,4267,0
16610,734,35.56,-120.29,142100,2.811,0,2459,871.0,4760,1
16611,640,35.6,-120.6,206900,4.475,0,1795,764.0,4461,1
16612,972,35.52,-121.11,264600,3.24,4,2239,1222.0,6044,0
16613,796,35.55,-121.14,271200,3.8019,4,1880,1070.0,5383,1
16614,626,35.58,-121.12,320800,3.4799,4,1298,798.0,4109,1
16615,278,35.4,-120.92,278800,3.6908,4,636,354.0,2059,1
16616,666,35.38,-120.85,184200,2.3075,4,1481,909.0,3493,1
16617,279,35.39,-120.86,188300,2.7344,4,629,355.0,1664,1
16618,501,35.4,-120.86,186200,2.7043,4,1106,641.0,2787,1
16619,374,35.41,-120.87,278100,3.0187,4,782,444.0,2168,1
16620,453,35.42,-120.94,279400,3.7738,4,970,686.0,3418,1
16621,887,35.44,-120.95,283600,2.6864,4,1769,1410.0,6346,1
16622,187,35.37,-120.85,226900,2.8173,4,588,195.0,1033,1
16623,705,35.36,-120.83,266800,2.7266,4,1650,886.0,4323,1
16624,533,35.35,-120.84,221100,2.6205,4,930,711.0,2863,1
16625,646,35.37,-120.84,200000,2.5552,4,1397,714.0,3279,1
16626,410,35.37,-120.89,227300,1.65,4,846,588.0,2046,1
16627,613,35.33,-120.84,207800,3.6412,4,1520,670.0,3276,1
16628,755,35.33,-120.83,192700,4.4766,4,2112,787.0,4155,1
16629,662,35.32,-120.82,215800,3.3958,4,1780,683.0,3522,1
16630,660,35.32,-120.83,183200,3.2226,4,1814,701.0,3252,1
16631,522,35.32,-120.84,189600,3.4762,4,1279,538.0,2419,1
16632,262,35.33,-120.9,266300,3.588,4,595,287.0,1576,1
16633,732,35.32,-120.84,183900,3.526,4,1656,802.0,4197,1
16634,609,35.31,-120.84,196100,2.8493,4,1515,603.0,3100,1
16635,316,35.3,-120.84,317700,4.9359,4,781,327.0,2062,1
16636,638,35.31,-120.82,293900,2.5172,4,1325,699.0,3924,1
16637,365,35.33,-120.8,330000,3.587,4,996,393.0,2200,1
16638,520,35.6,-121.1,204500,3.2112,4,1309,704.0,3389,1
16639,298,35.29,-120.65,249600,3.1818,4,850,315.0,1940,1
16640,472,35.29,-120.66,253600,1.9647,4,1380,487.0,1932,1
16641,649,35.29,-120.66,195000,1.7031,4,1689,629.0,2272,1
16642,635,35.3,-120.67,500001,0.7025,4,1799,715.0,1540,1
16643,261,35.32,-120.65,300000,1.0298,4,3574,212.0,626,1
16644,571,35.28,-120.62,328800,6.3144,4,1469,592.0,3952,1
16645,472,35.29,-120.65,222900,1.4492,4,1344,481.0,1785,1
16646,231,35.28,-120.65,165900,2.5455,4,548,240.0,896,1
16647,316,35.27,-120.65,258900,4.2411,4,768,341.0,2034,1
16648,490,35.27,-120.65,225900,2.5129,4,1446,538.0,2365,1
16649,687,35.26,-120.64,221500,2.1507,4,1862,716.0,3298,1
16650,263,35.27,-120.63,251300,5.156,4,704,253.0,1630,1
16651,599,35.29,-120.66,233300,2.084,4,1153,652.0,2163,1
16652,794,35.28,-120.66,209600,1.4036,4,1358,844.0,2773,1
16653,494,35.28,-120.66,206300,2.1786,4,1170,502.0,2054,1
16654,590,35.27,-120.65,227100,2.6208,4,1237,642.0,2254,1
16655,527,35.27,-120.66,192600,2.8009,4,1107,544.0,2217,1
16656,461,35.27,-120.66,174200,1.6875,4,1077,455.0,1664,1
16657,570,35.27,-120.66,208200,3.7337,4,1386,589.0,2719,1
16658,1165,35.26,-120.66,226200,2.2656,4,2383,1319.0,5540,1
16659,956,35.3,-120.67,231700,2.2165,4,2309,986.0,4202,1
16660,506,35.31,-120.7,337000,4.6719,4,1490,521.0,3504,1
16661,290,35.29,-120.68,225000,3.25,4,753,293.0,1354,1
16662,704,35.28,-120.69,247000,2.2847,4,1795,886.0,4225,1
16663,437,35.29,-120.67,219300,3.0833,4,1036,411.0,2236,1
16664,225,35.26,-120.69,221800,4.625,4,722,231.0,1248,1
16665,664,35.28,-120.7,239900,4.6071,4,1884,682.0,3768,1
16666,398,35.27,-120.71,331600,5.4287,4,1149,421.0,2568,0
16667,310,35.26,-120.68,208000,3.2464,4,918,315.0,1704,1
16668,867,35.25,-120.69,262500,2.794,4,1933,899.0,4210,1
16669,13,35.32,-120.7,350000,4.2639,4,6532,17.0,118,1
16670,725,35.24,-120.52,253300,5.0267,0,2003,804.0,4413,0
16671,806,35.25,-120.68,233700,2.2868,4,1634,897.0,4208,1
16672,32,35.34,-120.69,42500,1.6563,4,542,30.0,164,1
16673,632,35.19,-120.81,336200,3.7635,4,1236,802.0,3414,1
16674,645,35.2,-120.66,380000,5.9676,4,1838,713.0,5138,1
16675,932,35.14,-120.7,357800,3.5352,4,1919,1097.0,5805,1
16676,542,35.14,-120.68,245900,3.0938,4,1155,617.0,3100,1
16677,507,35.13,-120.66,236100,1.9653,0,940,751.0,2666,1
16678,619,35.13,-120.63,55000,1.7878,0,975,704.0,2680,1
16679,1197,35.15,-120.64,275000,4.849,0,2863,1442.0,7922,0
16680,966,35.13,-120.59,295500,4.6776,0,2710,1054.0,6638,0
16681,845,35.13,-120.56,267600,4.4033,0,2324,924.0,5818,1
16682,317,35.12,-120.57,195200,2.8824,0,866,333.0,1656,1
16683,552,35.11,-120.57,156800,3.5242,0,1068,556.0,2920,1
16684,673,35.11,-120.59,205400,3.155,0,1729,726.0,3642,1
16685,593,35.12,-120.6,217700,3.4509,0,1342,644.0,3342,1
16686,340,35.12,-120.61,163800,2.5792,0,935,354.0,1671,1
16687,610,35.12,-120.59,179700,2.1702,0,1407,677.0,3055,1
16688,501,35.11,-120.6,153000,2.2625,0,1292,524.0,2495,1
16689,611,35.11,-120.59,197800,3.5744,0,1449,571.0,3098,1
16690,322,35.12,-120.61,165400,2.6974,0,823,345.0,1486,1
16691,701,35.13,-120.61,190400,2.7301,0,1777,721.0,3431,1
16692,720,35.12,-120.61,162000,2.9821,0,1840,793.0,3430,1
16693,739,35.11,-120.61,158500,3.3062,0,1839,831.0,3733,1
16694,548,35.12,-120.65,178100,2.9615,0,1425,662.0,2949,1
16695,723,35.13,-120.62,209900,2.7128,0,1792,803.0,3971,1
16696,509,35.11,-120.62,155800,2.0292,0,1521,544.0,2241,1
16697,288,35.12,-120.62,160000,2.655,0,768,294.0,1240,1
16698,269,35.1,-120.66,268300,2.1042,0,704,392.0,1583,1
16699,577,35.1,-120.61,142100,2.4003,0,1896,691.0,2919,1
16700,592,35.1,-120.61,143600,3.0536,0,2015,637.0,2799,1
16701,655,35.1,-120.6,178200,2.6875,0,1497,686.0,3290,1
16702,95,35.0,-120.58,106300,1.4726,0,374,119.0,523,1
16703,380,35.06,-120.61,273100,4.6167,0,1257,421.0,2364,1
16704,1036,35.07,-120.56,280200,3.3603,0,2866,1216.0,6788,1
16705,243,35.06,-120.52,329700,4.3611,0,655,234.0,1317,1
16706,365,35.1,-120.3,270800,4.5461,0,1068,479.0,2819,1
16707,137,35.17,-120.43,315000,3.851,0,477,163.0,947,1
16708,809,35.18,-120.57,346100,4.0403,0,2284,917.0,5209,1
16709,463,35.05,-120.48,152600,2.8203,0,1549,468.0,2314,1
16710,249,35.04,-120.47,144800,2.9375,0,926,279.0,1315,1
16711,1715,35.03,-120.5,277300,3.5682,0,4660,1756.0,10463,0
16712,492,35.02,-120.48,204800,2.9798,0,1672,477.0,2721,1
16713,522,35.52,-120.69,181400,2.925,0,1291,571.0,2758,1
16714,293,35.51,-120.68,209100,4.3218,0,941,298.0,1701,1
16715,646,35.5,-120.68,173800,3.7672,0,1834,673.0,3369,1
16716,545,35.5,-120.67,175000,3.2813,0,1422,546.0,2752,1
16717,363,35.5,-120.66,163900,3.3125,0,1040,364.0,1861,1
16718,885,35.49,-120.66,171300,2.8285,0,2307,945.0,4422,1
16719,441,35.48,-120.65,166900,3.225,0,1341,471.0,2310,1
16720,1304,35.46,-120.64,146400,2.5437,0,2877,1406.0,5876,0
16721,429,35.49,-120.69,222400,4.1375,0,1203,450.0,2666,1
16722,502,35.48,-120.68,205800,2.7798,0,1351,525.0,2608,1
16723,416,35.48,-120.67,176100,3.3438,0,1097,443.0,2339,1
16724,431,35.47,-120.66,184800,3.9063,0,1269,449.0,2474,1
16725,612,35.46,-120.66,225600,4.5179,0,1860,609.0,3748,1
16726,671,35.55,-120.7,172100,3.5,0,1834,761.0,3979,0
16727,1653,35.52,-120.76,250600,3.6667,0,4487,1666.0,9613,0
16728,434,35.5,-120.71,292900,5.2508,0,1433,453.0,3098,1
16729,615,35.48,-120.56,267500,5.0947,0,1609,731.0,4161,1
16730,264,35.2,-119.93,69800,3.0602,1,671,342.0,1649,1
16731,545,35.35,-120.49,158600,3.1641,0,1457,608.0,3043,1
16732,1029,35.41,-120.65,261600,4.1875,0,3139,1111.0,6725,1
16733,97,35.47,-120.64,117200,2.1154,0,936,121.0,416,0
16734,755,37.68,-122.4,253400,3.3816,3,1649,815.0,3595,1
16735,459,37.68,-122.4,272200,4.1146,3,1045,486.0,2267,1
16736,143,37.69,-122.32,315200,5.966,3,340,122.0,592,1
16737,382,37.7,-122.41,214200,2.4113,3,1376,400.0,1817,1
16738,478,37.71,-122.42,215300,3.6827,3,1781,489.0,2080,1
16739,788,37.71,-122.43,290400,4.6098,3,2249,857.0,4299,1
16740,348,37.7,-122.43,281700,4.7708,3,959,354.0,1733,1
16741,608,37.7,-122.44,258100,4.9318,4,1705,664.0,3523,0
16742,489,37.7,-122.45,230100,4.0125,4,1814,499.0,2193,1
16743,286,37.71,-122.45,233700,4.5417,4,1159,283.0,1441,1
16744,423,37.71,-122.45,251500,4.7639,4,1948,442.0,2244,1
16745,1231,37.7,-122.45,267000,5.1788,4,4375,1336.0,6457,1
16746,261,37.7,-122.46,238600,3.5035,4,904,275.0,1028,1
16747,414,37.69,-122.46,266700,4.0833,4,1577,385.0,1983,1
16748,700,37.7,-122.46,243200,3.3214,4,2436,738.0,3029,1
16749,666,37.7,-122.47,238600,3.6588,4,2466,693.0,3290,1
16750,98,37.71,-122.46,214300,2.483,4,339,102.0,364,1
16751,389,37.71,-122.46,239900,3.65,4,1436,394.0,1799,1
16752,203,37.7,-122.46,235900,3.84,4,713,216.0,876,1
16753,373,37.7,-122.47,236500,4.5341,4,1491,423.0,2034,1
16754,239,37.71,-122.47,224400,3.5,4,822,251.0,1046,1
16755,445,37.71,-122.46,232100,3.1958,4,1738,482.0,2076,1
16756,1314,37.7,-122.48,307000,3.049,4,2923,1398.0,4167,1
16758,615,37.71,-122.48,314200,5.1149,4,1571,632.0,3615,1
16759,152,37.71,-122.48,417600,6.1278,4,455,150.0,1048,1
16760,708,37.7,-122.54,292500,4.2472,4,1793,732.0,3988,1
16761,842,37.67,-122.49,266400,4.6771,4,2892,903.0,5275,1
16762,471,37.68,-122.49,238000,5.0659,4,1583,461.0,2405,1
16763,696,37.67,-122.49,260300,5.2848,4,2494,675.0,3795,1
16764,313,37.7,-122.49,287700,5.2811,4,828,340.0,1946,1
16765,265,37.69,-122.49,275600,4.5,4,782,258.0,1344,1
16766,481,37.69,-122.48,264300,3.4492,4,1259,512.0,2347,1
16767,430,37.69,-122.49,277000,4.9375,4,1465,456.0,2644,1
16768,433,37.69,-122.49,272800,4.7391,4,1273,443.0,2576,1
16769,136,37.7,-122.47,281300,3.775,4,370,126.0,737,1
16770,657,37.69,-122.47,239100,3.449,4,2104,720.0,2447,1
16771,199,37.69,-122.47,258800,4.875,4,606,213.0,837,1
16772,546,37.69,-122.48,252400,4.4821,4,1594,512.0,2993,1
16773,456,37.69,-122.48,257500,4.2421,4,1384,455.0,2661,1
16774,1100,37.69,-122.46,277700,3.4375,4,3320,1125.0,4302,1
16775,681,37.68,-122.46,229400,2.9413,4,1983,769.0,2812,1
16776,425,37.69,-122.47,256100,3.5909,4,1452,421.0,1720,1
16777,367,37.69,-122.47,304500,4.6447,4,1130,357.0,1954,1
16778,738,37.68,-122.47,306700,4.5337,4,2544,777.0,4077,1
16779,645,37.68,-122.48,268700,5.5647,4,2296,653.0,3506,1
16780,720,37.67,-122.48,303700,3.3906,4,2340,728.0,2897,1
16781,464,37.67,-122.48,294500,5.1054,4,1746,433.0,2609,1
16782,632,37.68,-122.49,270800,5.3311,4,2510,676.0,3718,1
16783,945,37.67,-122.48,319700,2.964,4,2258,1059.0,3395,1
16784,504,37.69,-122.45,87500,3.0625,4,884,501.0,2359,1
16785,97,37.67,-122.45,238600,4.4286,4,274,98.0,491,1
16786,1002,37.67,-122.47,304300,5.5845,4,3752,992.0,5689,1
16787,790,37.66,-122.47,297900,5.7535,4,3226,806.0,4172,1
16788,1021,37.67,-122.46,146500,4.1303,4,2049,1101.0,3372,1
16789,1198,37.66,-122.46,284700,5.4221,4,3861,1284.0,6082,1
16790,491,37.65,-122.46,322900,5.2573,4,2027,502.0,2751,1
16791,322,37.67,-122.45,246400,4.7813,4,963,326.0,1664,1
16792,493,37.66,-122.45,263300,5.3446,4,1545,509.0,2738,1
16793,436,37.66,-122.46,260900,5.3398,4,1390,451.0,2535,1
16794,916,37.66,-122.45,280700,4.7755,4,2761,926.0,5456,1
16795,997,37.65,-122.44,276200,3.9722,4,2695,1008.0,5277,1
16796,770,37.66,-122.43,278400,4.3039,4,2259,786.0,3541,1
16797,1405,37.66,-122.44,252600,3.1927,4,3288,1510.0,5108,1
16798,275,37.66,-122.44,265600,4.7639,4,799,276.0,1447,1
16799,384,37.67,-122.44,268400,4.425,4,1025,365.0,1814,1
16800,397,37.67,-122.42,226300,5.1205,4,1255,429.0,2274,1
16801,428,37.66,-122.41,250700,3.8438,4,1255,446.0,2155,1
16802,409,37.66,-122.42,302600,4.7361,4,1063,414.0,2189,1
16803,602,37.66,-122.42,273500,4.9236,4,1746,672.0,3520,1
16804,140,37.66,-122.42,327600,4.125,4,335,121.0,725,1
16805,353,37.66,-122.41,246700,4.475,4,1096,356.0,1385,1
16806,294,37.66,-122.41,242500,3.0052,4,906,318.0,1075,1
16807,301,37.66,-122.41,218800,3.6667,4,1177,308.0,1294,1
16808,225,37.66,-122.41,237500,4.6103,4,658,188.0,694,1
16809,212,37.66,-122.41,233300,3.2833,4,682,195.0,431,1
16810,817,37.65,-122.41,232400,3.5039,4,2583,868.0,3436,1
16811,855,37.66,-122.42,244000,2.6631,4,2246,932.0,3253,1
16812,377,37.66,-122.43,281500,4.5493,4,1102,387.0,1769,1
16813,887,37.65,-122.42,239800,3.8565,4,2941,894.0,4402,1
16814,1717,37.64,-122.43,301000,4.1033,4,4101,1812.0,8400,1
16815,771,37.64,-122.43,272700,4.207,4,1861,757.0,4091,1
16816,984,37.64,-122.45,353300,6.2498,4,3444,1025.0,6326,1
16817,396,37.64,-122.46,353700,5.3922,4,1617,375.0,2806,1
16818,1574,37.65,-122.46,262000,4.8096,4,5130,1633.0,8676,1
16819,666,37.64,-122.46,251200,4.5938,4,2150,669.0,3523,1
16820,1605,37.65,-122.47,236200,4.6452,4,5023,1655.0,8103,1
16821,1451,37.66,-122.53,272400,5.4694,4,4674,1493.0,7778,1
16822,1040,37.65,-122.53,275000,4.0556,4,2325,1124.0,4582,1
16823,668,37.65,-122.48,227400,4.2593,4,1817,666.0,3348,1
16824,618,37.63,-122.49,263900,5.155,4,1472,621.0,3109,1
16825,162,37.63,-122.49,254100,3.525,4,398,145.0,696,1
16826,297,37.63,-122.49,234600,3.2446,4,785,328.0,1256,1
16827,608,37.63,-122.53,228200,2.9087,4,1386,658.0,2589,1
16828,27,37.64,-122.48,281000,12.5,4,50,21.0,120,0
16829,834,37.61,-122.47,279300,5.4364,4,2208,837.0,4551,1
16830,254,37.62,-122.54,262100,4.4286,4,747,277.0,1481,1
16831,484,37.59,-122.49,262500,5.1282,4,1498,475.0,2683,1
16832,241,37.59,-122.5,237500,4.3542,4,736,253.0,1521,1
16833,326,37.6,-122.5,241700,4.25,4,971,369.0,2197,1
16834,225,37.59,-122.55,345500,4.1827,4,598,245.0,1331,1
16835,21,37.58,-122.51,450000,2.2375,4,59,21.0,64,1
16836,660,37.6,-122.49,270600,4.0795,4,1697,669.0,3507,1
16837,923,37.59,-122.48,273000,5.3991,4,2784,959.0,5889,1
16838,814,37.57,-122.48,249000,4.5556,4,2282,806.0,4648,1
16839,2082,37.59,-122.46,325800,5.7653,4,6160,2118.0,12902,1
16840,1310,37.63,-122.46,280400,5.0479,4,3783,1382.0,6728,1
16841,509,37.62,-122.45,344600,6.7206,4,1712,512.0,3507,1
16842,824,37.63,-122.45,302100,5.748,4,2683,848.0,4946,1
16843,964,37.63,-122.44,281300,4.7625,4,3004,959.0,5113,1
16844,742,37.63,-122.43,342300,4.9732,4,2154,687.0,4135,1
16845,2428,37.61,-122.43,344500,4.1692,4,4790,2595.0,10252,1
16846,259,37.62,-122.41,284100,4.25,4,636,302.0,1464,1
16847,577,37.61,-122.41,273600,3.8214,4,1479,643.0,2975,1
16848,305,37.61,-122.42,341300,4.7,4,822,300.0,1866,1
16849,246,37.62,-122.42,324700,6.3443,4,682,214.0,1355,1
16850,282,37.62,-122.42,308100,4.4643,4,756,264.0,1545,1
16851,405,37.61,-122.42,137500,4.1513,4,669,432.0,1040,1
16852,333,37.63,-122.42,292900,3.43,4,796,337.0,1811,1
16853,400,37.62,-122.42,319000,4.8295,4,1141,409.0,2367,1
16854,159,37.62,-122.42,306800,4.8,4,407,165.0,1017,1
